asset,timeframe,parameter_set,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars,exit_reason,equity_before,equity_after,strategy_id
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-10-29 00:00:00+00:00,2021-11-18 00:00:00+00:00,60634.144404,56909.66579000001,-6.142543364979503,-6.222543364979503,21,time_exit,28760.011335607374,26970.407158476188,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-01-21 00:00:00+00:00,2023-02-10 00:00:00+00:00,22665.5322,21614.27628,-4.638125902907319,-4.71812590290732,21,time_exit,26970.407158476188,25697.909392212558,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-02-15 00:00:00+00:00,2023-03-07 00:00:00+00:00,22191.83748,22182.66258,-0.0413435796304373,-0.1213435796304373,21,time_exit,25697.909392212558,25666.72662906585,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-03-14 00:00:00+00:00,2023-04-03 00:00:00+00:00,24124.3239,27780.54278,15.155736157231756,15.07573615723176,21,time_exit,25666.72662906585,29536.17461586177,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-04-06 00:00:00+00:00,2023-04-21 00:00:00+00:00,28159.6308,27589.820932,-2.0234990722960644,-2.1034990722960645,16,stop,29536.17461586177,28914.881456825373,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-05-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,29228.8446,28896.46955,-1.1371474122517933,-1.2171474122517931,1,stop,28914.881456825373,28562.944725417947,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-05-15 00:00:00+00:00,2023-05-18 00:00:00+00:00,26907.28038,26493.780184000003,-1.536759531845322,-1.6167595318453218,4,stop,28562.944725417947,28101.15059399404,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-06-20 00:00:00+00:00,2023-07-10 00:00:00+00:00,26833.96572,30390.82062,13.25504749135531,13.17504749135531,21,time_exit,28101.15059399404,31803.490530370036,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-10-19 00:00:00+00:00,2023-11-08 00:00:00+00:00,28312.86144,35619.57466,25.80704615633509,25.72704615633509,21,time_exit,31803.490530370036,39985.58921844399,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-11-10 00:00:00+00:00,2023-11-14 00:00:00+00:00,36726.94392,34865.82543999999,-5.067447169179018,-5.147447169179018,5,stop,39985.58921844399,37927.35213813964,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-11-16 00:00:00+00:00,2023-12-06 00:00:00+00:00,37893.0771,43766.045040000005,15.498788669236909,15.418788669236909,21,time_exit,37927.35213813964,43775.290412156704,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-12-09 00:00:00+00:00,2023-12-11 00:00:00+00:00,44218.44192,42411.32603800001,-4.086792305503262,-4.166792305503262,3,stop,43775.290412156704,41951.26497955125,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-12-14 00:00:00+00:00,2024-01-03 00:00:00+00:00,42883.575,40517.09496,-5.518383297101515,-5.598383297101515,21,stop,41951.26497955125,39602.672368013256,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-01-27 00:00:00+00:00,2024-02-16 00:00:00+00:00,41814.76128,52138.17028,24.68843222820858,24.608432228208574,21,time_exit,39602.672368013256,49348.26915825529,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-03-05 00:00:00+00:00,2024-03-05 00:00:00+00:00,68310.1593,61772.163096,-9.571045172485793,-9.651045172485793,1,stop,49348.26915825529,44585.645409952194,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
BTCUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2024-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,71377.2726,69060.72509200001,-3.2454973741879667,-3.3254973741879668,1,stop,44585.645409952194,43102.95094257948,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
